"Longitude","Latitude","Parameter.Name","Date","level"
-84.49709,35.90712,"pm25",2014-02-13,8
-96.00498,35.95371,"pm25",2014-02-13,12.5
-89.38213,36.03892,"pm25",2014-02-13,17.2
-115.05288,36.04874,"pm25",2014-02-13,9.6
-115.07873,36.14189,"pm25",2014-02-13,11.2
-115.11392,36.16396,"pm25",2014-02-13,17.2
-94.11683,36.1797,"pm25",2014-02-13,15
-85.49211,36.1857,"pm25",2014-02-13,13.6
-115.12293,36.19126,"pm25",2014-02-13,13.5
-95.97654,36.2049,"pm25",2014-02-13,14.8
-121.12637,36.20929,"pm25",2014-02-13,3
-86.65314,36.29756,"pm25",2014-02-13,15.7
-79.46742,36.30703,"pm25",2014-02-13,4.6
-121.73157,36.49577,"pm25",2014-02-13,6.1
-87.32805,36.51471,"pm25",2014-02-13,21.6
-82.1641,36.608,"pm25",2014-02-13,8.2
-121.63718,36.69676,"pm25",2014-02-13,3.7
-97.08132,36.69727,"pm25",2014-02-13,14.9
-76.18123,36.84188,"pm25",2014-02-13,2.1
-121.36212,36.8441,"pm25",2014-02-13,7.2
-76.30135,36.85555,"pm25",2014-02-13,2.5
-87.32334,36.91171,"pm25",2014-02-13,27.2
-97.345,36.93997,"pm25",2014-02-13,14.1
-121.98933,36.98392,"pm25",2014-02-13,7.7
-121.57468,36.99957,"pm25",2014-02-13,6.3
-122.07569,37.04801,"pm25",2014-02-13,12
-86.21487,37.04926,"pm25",2014-02-13,22.5
-88.57251,37.05822,"pm25",2014-02-13,23
-84.61152,37.09798,"pm25",2014-02-13,15.6
-76.38702,37.10373,"pm25",2014-02-13,1.4
-113.183,37.129,"pm25",2014-02-13,3.2
-119.69907,37.2136,"pm25",2014-02-13,10.2
-79.88452,37.28342,"pm25",2014-02-13,6.9
-80.08102,37.29788,"pm25",2014-02-13,7.7
-79.21501,37.33271,"pm25",2014-02-13,5
-77.25925,37.34438,"pm25",2014-02-13,2.1
-121.8949,37.3485,"pm25",2014-02-13,8
-77.45118,37.43467,"pm25",2014-02-13,3
-82.53532,37.4826,"pm25",2014-02-13,11.35
-122.20337,37.48293,"pm25",2014-02-13,8.8
-77.40027,37.55652,"pm25",2014-02-13,3.15
-77.5664,37.67132,"pm25",2014-02-13,3.2
-121.78422,37.68753,"pm25",2014-02-13,6.6
-85.85263,37.70561,"pm25",2014-02-13,22.5
-84.28495,37.73846,"pm25",2014-02-13,16.7
-122.16993,37.74307,"pm25",2014-02-13,10.6
-122.39904,37.76595,"pm25",2014-02-13,5.2
-87.07531,37.78078,"pm25",2014-02-13,30.6
-122.26338,37.79362,"pm25",2014-02-13,9.3
-122.28235,37.81478,"pm25",2014-02-13,9.3
-87.46375,37.8712,"pm25",2014-02-13,25.5
-122.02615,37.93601,"pm25",2014-02-13,4.2
-122.35681,37.9604,"pm25",2014-02-13,12.7
-122.52,37.97231,"pm25",2014-02-13,11.8
-87.53229,37.97444,"pm25",2014-02-13,26.3
-87.55802,37.97447,"pm25",2014-02-13,26.8
-87.57786,38.01325,"pm25",2014-02-13,29.15
-85.89804,38.06091,"pm25",2014-02-13,28.2
-84.49761,38.06503,"pm25",2014-02-13,20.4
-78.50397,38.07657,"pm25",2014-02-13,4.6
-88.62494,38.08216,"pm25",2014-02-13,20
-122.23798,38.10251,"pm25",2014-02-13,4.3
-86.98321,38.16752,"pm25",2014-02-13,33
-85.65452,38.22876,"pm25",2014-02-13,26.3
-85.81566,38.23319,"pm25",2014-02-13,28
-82.9881,38.23887,"pm25",2014-02-13,12.7
-104.59761,38.2761,"pm25",2014-02-13,2.6
-85.74015,38.27768,"pm25",2014-02-13,28.5
-85.83417,38.30806,"pm25",2014-02-13,23.15
-122.29619,38.31094,"pm25",2014-02-13,10.4
-81.62832,38.3456,"pm25",2014-02-13,12.6
-81.69372,38.36618,"pm25",2014-02-13,13.1
-86.92916,38.39144,"pm25",2014-02-13,33.7
-85.66417,38.39383,"pm25",2014-02-13,24.5
-122.81829,38.40376,"pm25",2014-02-13,3.7
-82.4259,38.42413,"pm25",2014-02-13,11.8
-82.64041,38.45934,"pm25",2014-02-13,14
-78.81952,38.47753,"pm25",2014-02-13,11.1
-82.6593,38.50811,"pm25",2014-02-13,13.4
-76.14045,38.58763,"pm25",2014-02-13,3.2
-75.61269,38.64448,"pm25",2014-02-13,1.8
-90.19865,38.6565,"pm25",2014-02-13,31.1
-78.50442,38.66373,"pm25",2014-02-13,10.8
-121.16446,38.6833,"pm25",2014-02-13,3.8
-90.14476,38.70063,"pm25",2014-02-13,13.9
-82.917,38.7546,"pm25",2014-02-13,8.9
-77.10468,38.77335,"pm25",2014-02-13,4.7
-104.82856,38.84801,"pm25",2014-02-13,2.3
-77.05922,38.8577,"pm25",2014-02-13,5.5
-90.10585,38.86067,"pm25",2014-02-13,24.3
-76.95278,38.89722,"pm25",2014-02-13,5
-119.73251,38.89756,"pm25",2014-02-13,4.7
-90.14317,38.90308,"pm25",2014-02-13,25.3
-77.01318,38.92185,"pm25",2014-02-13,5.05
-121.09959,38.93568,"pm25",2014-02-13,3.4
-75.55518,38.98475,"pm25",2014-02-13,1.65
-86.99012,38.98558,"pm25",2014-02-13,29
-122.2818,39.02122,"pm25",2014-02-13,4
-84.47445,39.02188,"pm25",2014-02-13,25.6
-77.48925,39.02473,"pm25",2014-02-13,11.8
-76.87833,39.05528,"pm25",2014-02-13,3.2
-108.56117,39.0638,"pm25",2014-02-13,15.1
-94.5708,39.10476,"pm25",2014-02-13,22.1
-84.55117,39.10492,"pm25",2014-02-13,26.3
-90.32408,39.11054,"pm25",2014-02-13,19.9
-77.10694,39.11444,"pm25",2014-02-13,3.9
-84.50404,39.12886,"pm25",2014-02-13,27.8
-84.53838,39.14603,"pm25",2014-02-13,29.1
-75.51806,39.155,"pm25",2014-02-13,2.3
-86.50476,39.15938,"pm25",2014-02-13,17.4
-76.62793,39.16953,"pm25",2014-02-13,4.1
-84.69086,39.21494,"pm25",2014-02-13,25
-80.34225,39.27812,"pm25",2014-02-13,8
-84.36612,39.2787,"pm25",2014-02-13,28.8
-78.08157,39.28102,"pm25",2014-02-13,8.7
-76.54686,39.28777,"pm25",2014-02-13,3.5
-76.60472,39.29806,"pm25",2014-02-13,5.4
-75.7972,39.3052,"pm25",2014-02-13,4.2
-76.47444,39.31083,"pm25",2014-02-13,3.7
-81.55237,39.32353,"pm25",2014-02-13,14.6
-84.5666,39.33839,"pm25",2014-02-13,29
-76.68538,39.34465,"pm25",2014-02-13,3.5
-76.29667,39.41,"pm25",2014-02-13,3.1
-77.96412,39.44801,"pm25",2014-02-13,9.7
-76.63126,39.46202,"pm25",2014-02-13,3.6
-84.39495,39.47244,"pm25",2014-02-13,34
-84.40767,39.47885,"pm25",2014-02-13,30.9
-80.13467,39.48148,"pm25",2014-02-13,10.5
-87.4014,39.48615,"pm25",2014-02-13,34.0333333333333
-84.3543,39.4938,"pm25",2014-02-13,33.2
-119.80772,39.52508,"pm25",2014-02-13,1.8
-119.78498,39.532,"pm25",2014-02-13,2.3
-105.07036,39.53449,"pm25",2014-02-13,2
-119.74676,39.54092,"pm25",2014-02-13,3
-75.73083,39.55111,"pm25",2014-02-13,4.3
-77.72164,39.56558,"pm25",2014-02-13,13.4
-75.61074,39.5778,"pm25",2014-02-13,5.5
-105.01953,39.6044,"pm25",2014-02-13,3
-79.92087,39.64937,"pm25",2014-02-13,12.5
-75.7613,39.69196,"pm25",2014-02-13,4.2
-75.86,39.70111,"pm25",2014-02-13,3.1
-105.0153,39.73217,"pm25",2014-02-13,6.45
-75.55806,39.73944,"pm25",2014-02-13,3.5
-86.16646,39.74499,"pm25",2014-02-13,40.7
-104.98762,39.75118,"pm25",2014-02-13,4.65
-86.11541,39.75885,"pm25",2014-02-13,39.7
-84.18768,39.76066,"pm25",2014-02-13,36.6
-75.49194,39.76111,"pm25",2014-02-13,3.8
-86.12202,39.77498,"pm25",2014-02-13,40.5
-105.00518,39.77949,"pm25",2014-02-13,2.1
-86.21463,39.7889,"pm25",2014-02-13,44.85
-83.88705,39.80834,"pm25",2014-02-13,31.2
-86.11447,39.8111,"pm25",2014-02-13,41.35
-104.93744,39.82601,"pm25",2014-02-13,2.1
-89.64416,39.83192,"pm25",2014-02-13,24.1
-75.76824,39.83446,"pm25",2014-02-13,5.6
-84.72049,39.83562,"pm25",2014-02-13,32.6
-80.73386,39.91596,"pm25",2014-02-13,19.4
-77.30968,39.92002,"pm25",2014-02-13,6
-75.18692,39.92287,"pm25",2014-02-13,9.2
-82.98104,39.92845,"pm25",2014-02-13,31.5
-83.80949,39.92882,"pm25",2014-02-13,32.7
-75.16521,39.94465,"pm25",2014-02-13,6.2
-75.14222,39.96006,"pm25",2014-02-13,6.3
-85.93955,39.96088,"pm25",2014-02-13,46
-76.69944,39.96528,"pm25",2014-02-13,7.9
-75.08083,39.99139,"pm25",2014-02-13,6.6
-82.99344,39.99875,"pm25",2014-02-13,25.5
-75.09778,40.00889,"pm25",2014-02-13,5.9
-85.52345,40.00952,"pm25",2014-02-13,42.7
-105.26338,40.0211,"pm25",2014-02-13,1.5
-76.28333,40.04667,"pm25",2014-02-13,5.7
-88.37255,40.05224,"pm25",2014-02-13,31.5
-82.81552,40.0845,"pm25",2014-02-13,29.1
-108.76139,40.08694,"pm25",2014-02-13,6.3
-82.95977,40.0877,"pm25",2014-02-13,30.8
-74.88222,40.10722,"pm25",2014-02-13,6.1
-75.30917,40.11222,"pm25",2014-02-13,4.2
-80.70097,40.11488,"pm25",2014-02-13,17.3
-85.65218,40.1257,"pm25",2014-02-13,49.3
-111.6605,40.13634,"pm25",2014-02-13,5.1
-79.90222,40.14667,"pm25",2014-02-13,14.7
-105.10086,40.16458,"pm25",2014-02-13,1.8
-122.22714,40.1678,"pm25",2014-02-13,8.6
-80.26139,40.17056,"pm25",2014-02-13,14.6
-85.388,40.20114,"pm25",2014-02-13,47.4
-104.82405,40.20939,"pm25",2014-02-13,2.4
-77.18675,40.24653,"pm25",2014-02-13,10.6
-76.84699,40.24699,"pm25",2014-02-13,9.6
-111.66306,40.25361,"pm25",2014-02-13,4.8
-79.50567,40.30469,"pm25",2014-02-13,13.25
-78.915,40.30972,"pm25",2014-02-13,15
-76.38345,40.33733,"pm25",2014-02-13,9.2
-80.59664,40.34102,"pm25",2014-02-13,16.6
-111.71361,40.34139,"pm25",2014-02-13,5.6
-80.61558,40.36644,"pm25",2014-02-13,16.3333333333333
-75.9686,40.38335,"pm25",2014-02-13,9.9
-80.61202,40.39458,"pm25",2014-02-13,15.4
-91.39101,40.40096,"pm25",2014-02-13,25.1
-104.70693,40.41488,"pm25",2014-02-13,11.1
-80.58072,40.42154,"pm25",2014-02-13,13.9
-86.8525,40.43164,"pm25",2014-02-13,46.3
-80.42083,40.44528,"pm25",2014-02-13,12.3
-88.9969,40.51873,"pm25",2014-02-13,15.5
-78.37083,40.53528,"pm25",2014-02-13,15.5
-112.29962,40.54331,"pm25",2014-02-13,1.5
-105.07969,40.57129,"pm25",2014-02-13,1.3
-75.34111,40.62806,"pm25",2014-02-13,8.6
-74.13719,40.63307,"pm25",2014-02-13,8.1
-92.00632,40.69508,"pm25",2014-02-13,18.7
-112.09472,40.70861,"pm25",2014-02-13,1.2
-73.99518,40.71436,"pm25",2014-02-13,7.5
-73.94771,40.71961,"pm25",2014-02-13,6.2
-73.98446,40.73,"pm25",2014-02-13,17.2
-73.82153,40.73614,"pm25",2014-02-13,4.4
-111.87222,40.73639,"pm25",2014-02-13,2.4
-73.41919,40.74529,"pm25",2014-02-13,3.2
-80.31644,40.7478,"pm25",2014-02-13,11.8
-111.931,40.78422,"pm25",2014-02-13,3.3
-81.39419,40.78688,"pm25",2014-02-13,26.2
-73.93432,40.7997,"pm25",2014-02-13,5.65
-81.37301,40.80073,"pm25",2014-02-13,25
-77.87703,40.81139,"pm25",2014-02-13,14.4
-79.56475,40.81418,"pm25",2014-02-13,14.5
-73.902,40.81618,"pm25",2014-02-13,6
-73.87809,40.8679,"pm25",2014-02-13,6.4
-111.88447,40.90297,"pm25",2014-02-13,2
-95.04495,40.96911,"pm25",2014-02-13,13.6
-81.9239,41.0604,"pm25",2014-02-13,19.8
-81.46896,41.06353,"pm25",2014-02-13,22.9
-75.32328,41.08306,"pm25",2014-02-13,8.1
-81.54161,41.08796,"pm25",2014-02-13,21.8
-85.10182,41.09497,"pm25",2014-02-13,50.9333333333333
-80.65852,41.09594,"pm25",2014-02-13,26.6
-104.8178,41.13998,"pm25",2014-02-13,1.4
-85.62929,41.16965,"pm25",2014-02-13,44.45
-104.77833,41.18223,"pm25",2014-02-13,1.05
-96.05669,41.19785,"pm25",2014-02-13,8.1
-111.97552,41.20632,"pm25",2014-02-13,1.9
-80.48478,41.21501,"pm25",2014-02-13,16.2
-80.80191,41.23117,"pm25",2014-02-13,20.6
-95.97314,41.24749,"pm25",2014-02-13,8.05
-95.89612,41.26417,"pm25",2014-02-13,11
-105.59172,41.31159,"pm25",2014-02-13,1.8
-81.81867,41.39629,"pm25",2014-02-13,31.2
-91.06796,41.40097,"pm25",2014-02-13,23
-91.0616,41.4069,"pm25",2014-02-13,25.7
-91.06261,41.41439,"pm25",2014-02-13,24
-75.62306,41.44278,"pm25",2014-02-13,8.4
-81.66242,41.44668,"pm25",2014-02-13,37.1
-82.11426,41.46307,"pm25",2014-02-13,22.9
-81.65679,41.47178,"pm25",2014-02-13,34.9
-81.68238,41.47701,"pm25",2014-02-13,35.1
-81.67845,41.49212,"pm25",2014-02-13,32.15
-112.01886,41.49271,"pm25",2014-02-13,1
-71.4237,41.49511,"pm25",2014-02-13,-1.6
-74.00885,41.49916,"pm25",2014-02-13,7.9
-90.62404,41.51208,"pm25",2014-02-13,25
-90.51735,41.51473,"pm25",2014-02-13,17.4
-88.11647,41.52689,"pm25",2014-02-13,35.3
-90.58761,41.53001,"pm25",2014-02-13,22
-90.60012,41.55,"pm25",2014-02-13,21.7
-96.14617,41.55121,"pm25",2014-02-13,7.3
-81.57526,41.55523,"pm25",2014-02-13,27.5
-87.40591,41.57324,"pm25",2014-02-13,48.5
-109.207,41.575,"pm25",2014-02-13,-0.1
-87.47449,41.5855,"pm25",2014-02-13,42.7
-109.22072,41.59161,"pm25",2014-02-13,1.6
-87.34299,41.59851,"pm25",2014-02-13,44
-93.64312,41.60316,"pm25",2014-02-13,15.7
-93.7479,41.60352,"pm25",2014-02-13,15.5
-87.30473,41.60668,"pm25",2014-02-13,45.25
-71.72,41.61524,"pm25",2014-02-13,3
-87.19925,41.61756,"pm25",2014-02-13,40.9
-83.64225,41.62063,"pm25",2014-02-13,28.9
-87.44084,41.63613,"pm25",2014-02-13,43.5
-83.54625,41.64407,"pm25",2014-02-13,23.5
-85.96837,41.65691,"pm25",2014-02-13,43.6
-83.47833,41.66257,"pm25",2014-02-13,22.2
-71.16924,41.68571,"pm25",2014-02-13,3.55
-87.53932,41.68717,"pm25",2014-02-13,39.5
-86.21468,41.69669,"pm25",2014-02-13,43.7
-86.89122,41.70721,"pm25",2014-02-13,37.5
-81.24216,41.72681,"pm25",2014-02-13,11.8
-111.8375,41.73111,"pm25",2014-02-13,3.6
-88.15253,41.77107,"pm25",2014-02-13,31.8
-87.80538,41.78277,"pm25",2014-02-13,30.8
-107.11918,41.78339,"pm25",2014-02-13,10.5
-87.83195,41.80117,"pm25",2014-02-13,32.2
-71.4151,41.80778,"pm25",2014-02-13,3.7
-90.21198,41.82328,"pm25",2014-02-13,30
-71.36077,41.84157,"pm25",2014-02-13,2.85
-71.37997,41.87467,"pm25",2014-02-13,5.1
-87.87627,41.96519,"pm25",2014-02-13,30.4
-87.74993,41.96549,"pm25",2014-02-13,31.2
-91.68766,41.97677,"pm25",2014-02-13,23.1
-88.28002,42.0504,"pm25",2014-02-13,25.6
-87.86322,42.06029,"pm25",2014-02-13,29.9
-71.01213,42.06511,"pm25",2014-02-13,2.5
-71.01474,42.08194,"pm25",2014-02-13,2.25
-77.20978,42.09142,"pm25",2014-02-13,8.6
-72.59713,42.10579,"pm25",2014-02-13,6.5
-72.5908,42.10899,"pm25",2014-02-13,7.7
-87.79923,42.14,"pm25",2014-02-13,25.1
-80.03861,42.14175,"pm25",2014-02-13,16
-72.55511,42.19438,"pm25",2014-02-13,6.25
-71.11397,42.21177,"pm25",2014-02-13,0.5
-71.79837,42.2601,"pm25",2014-02-13,6.4
-71.79432,42.26396,"pm25",2014-02-13,8.1
-71.05606,42.32519,"pm25",2014-02-13,3.2
-71.0826,42.3295,"pm25",2014-02-13,4.95
-71.09716,42.34887,"pm25",2014-02-13,5.5
-71.0543,42.3631,"pm25",2014-02-13,4.6
-73.25411,42.44801,"pm25",2014-02-13,3.2
-70.97082,42.47464,"pm25",2014-02-13,5.85
-79.31881,42.49963,"pm25",2014-02-13,13.9
-92.31602,42.50154,"pm25",2014-02-13,19
-96.40021,42.52235,"pm25",2014-02-13,8.7
-91.53849,42.60083,"pm25",2014-02-13,23.6
-72.59669,42.60582,"pm25",2014-02-13,7.9
-73.75464,42.64225,"pm25",2014-02-13,11.85
-73.75733,42.68075,"pm25",2014-02-13,8.2
-71.16441,42.69821,"pm25",2014-02-13,7.1
-105.30353,42.76697,"pm25",2014-02-13,1
-71.10229,42.77084,"pm25",2014-02-13,8.2
-108.73628,42.84105,"pm25",2014-02-13,2
-106.32509,42.85106,"pm25",2014-02-13,2.1
-109.87076,42.86982,"pm25",2014-02-13,5.4
-78.80953,42.87691,"pm25",2014-02-13,17.7
-112.455,42.97833,"pm25",2014-02-13,4
-78.77153,42.99328,"pm25",2014-02-13,12.7
-76.05921,43.05235,"pm25",2014-02-13,10.2
-94.69352,43.1237,"pm25",2014-02-13,13.8
-77.54817,43.14618,"pm25",2014-02-13,12.5
-110.76118,43.47808,"pm25",2014-02-13,1.8
-105.2133,43.6483,"pm25",2014-02-13,3
-70.26896,43.66025,"pm25",2014-02-13,8.7
-70.21422,44.08941,"pm25",2014-02-13,12.75
-105.34316,44.09707,"pm25",2014-02-13,4.3
-68.2609,44.37705,"pm25",2014-02-13,1
-105.53976,44.50268,"pm25",2014-02-13,4.4
-109.07297,44.53243,"pm25",2014-02-13,1
-70.54632,44.55142,"pm25",2014-02-13,14.7
-106.95857,44.79551,"pm25",2014-02-13,2.4
-68.76968,44.79886,"pm25",2014-02-13,10
-106.95593,44.81514,"pm25",2014-02-13,5.7
-122.5901,45.64987,"pm25",2014-02-13,6.2
-120.49917,46.59806,"pm25",2014-02-13,4.9
-68.01619,46.6823,"pm25",2014-02-13,5.6
-100.76821,46.82543,"pm25",2014-02-13,7.65
-111.98716,46.8505,"pm25",2014-02-13,1.1
-96.85535,46.93375,"pm25",2014-02-13,6.85
-122.82155,47.0294,"pm25",2014-02-13,6.8
-101.42806,47.18583,"pm25",2014-02-13,3.6
-122.4517,47.1864,"pm25",2014-02-13,4.55
-101.76694,47.29861,"pm25",2014-02-13,6
-102.5273,47.3132,"pm25",2014-02-13,8.5
-68.32111,47.35533,"pm25",2014-02-13,10.3
-122.23028,47.38611,"pm25",2014-02-13,4.1
-122.30863,47.56824,"pm25",2014-02-13,4.5
-103.2995,47.5812,"pm25",2014-02-13,5.7
-122.6274,47.59267,"pm25",2014-02-13,4.3
-122.3167,47.8064,"pm25",2014-02-13,4.9
-122.17153,48.05432,"pm25",2014-02-13,4.5
-103.63951,48.15278,"pm25",2014-02-13,9.6
-121.6031,48.2469,"pm25",2014-02-13,2.5
-122.61428,48.52059,"pm25",2014-02-13,4.2
-102.4018,48.64193,"pm25",2014-02-13,0.2
-122.44028,48.76278,"pm25",2014-02-13,9.6
-149.03166,61.53416,"pm25",2014-02-13,7.2
-149.45525,61.5988,"pm25",2014-02-13,1.2
-149.10622,61.5989,"pm25",2014-02-13,1.4
-147.3103,64.76297,"pm25",2014-02-13,36.1
-147.72246,64.84067,"pm25",2014-02-13,19.2
-147.72741,64.84569,"pm25",2014-02-13,21.4
-80.48278,25.47194,"pm25",2014-02-14,3.9
-80.21556,25.79422,"pm25",2014-02-14,4.9
-80.23759,26.08314,"pm25",2014-02-14,3.8
-80.23389,26.73083,"pm25",2014-02-14,6.3
-82.73987,27.78587,"pm25",2014-02-14,4.3
-82.2304,27.96565,"pm25",2014-02-14,5
-81.3625,28.59639,"pm25",2014-02-14,6.2
-95.25759,29.73373,"pm25",2014-02-14,13.2
-90.08333,29.88306,"pm25",2014-02-14,6.1
-90.27509,30.04357,"pm25",2014-02-14,6.1
-81.63417,30.13556,"pm25",2014-02-14,5.3
-93.21451,30.17714,"pm25",2014-02-14,6
-81.54778,30.35472,"pm25",2014-02-14,6.5
-81.6354,30.35634,"pm25",2014-02-14,7.8
-91.17922,30.46198,"pm25",2014-02-14,6
-91.21356,30.50064,"pm25",2014-02-14,7
-90.37694,30.50306,"pm25",2014-02-14,6.15
-110.9823,32.29515,"pm25",2014-02-14,5.9
-115.48414,32.67619,"pm25",2014-02-14,30.7
-117.14965,32.70149,"pm25",2014-02-14,13.9
-96.86008,32.81995,"pm25",2014-02-14,7.3
-112.07533,33.40316,"pm25",2014-02-14,10
-111.86507,33.41045,"pm25",2014-02-14,10.7
-111.93473,33.4124,"pm25",2014-02-14,10.7
-112.11814,33.4265,"pm25",2014-02-14,13.7
-112.14257,33.48385,"pm25",2014-02-14,16.3
-86.815,33.55306,"pm25",2014-02-14,20
-112.06626,33.56033,"pm25",2014-02-14,10.3
-112.19196,33.57454,"pm25",2014-02-14,10.1
-84.29048,33.68797,"pm25",2014-02-14,13.6
-97.2759,33.88081,"pm25",2014-02-14,9.4
-116.83,33.945,"pm25",2014-02-14,9.2
-118.86944,34.20824,"pm25",2014-02-14,5.4
-119.1425,34.25324,"pm25",2014-02-14,8.5
-118.68473,34.27574,"pm25",2014-02-14,4.3
-77.83861,34.36417,"pm25",2014-02-14,17.5
-118.81,34.40285,"pm25",2014-02-14,3.8
-119.23028,34.44657,"pm25",2014-02-14,3.2
-98.42879,34.63298,"pm25",2014-02-14,6
-92.2813,34.75619,"pm25",2014-02-14,13.7
-82.41459,34.8439,"pm25",2014-02-14,8.3
-95.78437,34.90227,"pm25",2014-02-14,6.9
-77.96078,34.95482,"pm25",2014-02-14,10.4
-120.56388,35.02083,"pm25",2014-02-14,7
-120.5843,35.03331,"pm25",2014-02-14,10.7
-79.83661,35.26249,"pm25",2014-02-14,8.8
-97.4841,35.3201,"pm25",2014-02-14,7.4
-77.99389,35.36921,"pm25",2014-02-14,9.7
-79.2887,35.4325,"pm25",2014-02-14,8.7
-83.4437,35.43551,"pm25",2014-02-14,13.7
-120.66804,35.49158,"pm25",2014-02-14,4.5
-97.47508,35.61413,"pm25",2014-02-14,5.3
-94.6697,35.75073,"pm25",2014-02-14,9.3
-115.35705,35.78567,"pm25",2014-02-14,4.1
-76.89782,35.81069,"pm25",2014-02-14,11.8
-78.57417,35.85611,"pm25",2014-02-14,10.9
-84.51713,35.88982,"pm25",2014-02-14,11.6
-84.52406,35.90257,"pm25",2014-02-14,11.5
-84.49709,35.90712,"pm25",2014-02-14,10.4
-84.50362,35.91676,"pm25",2014-02-14,14.1
-84.51657,35.9255,"pm25",2014-02-14,10.6
-96.00498,35.95371,"pm25",2014-02-14,8.6
-115.05288,36.04874,"pm25",2014-02-14,8.4
-115.07873,36.14189,"pm25",2014-02-14,16.5
-115.11392,36.16396,"pm25",2014-02-14,17.4
-115.12293,36.19126,"pm25",2014-02-14,15
-95.97654,36.2049,"pm25",2014-02-14,8.2
-121.12637,36.20929,"pm25",2014-02-14,1.5
-79.46742,36.30703,"pm25",2014-02-14,7.2
-121.73157,36.49577,"pm25",2014-02-14,6.1
-87.32805,36.51471,"pm25",2014-02-14,8.6
-121.63718,36.69676,"pm25",2014-02-14,2.6
-97.08132,36.69727,"pm25",2014-02-14,8.6
-76.18123,36.84188,"pm25",2014-02-14,5.2
-121.36212,36.8441,"pm25",2014-02-14,7
-97.345,36.93997,"pm25",2014-02-14,9.7
-121.98933,36.98392,"pm25",2014-02-14,6.2
-121.57468,36.99957,"pm25",2014-02-14,6.2
-122.07569,37.04801,"pm25",2014-02-14,7.5
-119.69907,37.2136,"pm25",2014-02-14,12.6
-79.88452,37.28342,"pm25",2014-02-14,7.4
-121.8949,37.3485,"pm25",2014-02-14,5.5
-82.53532,37.4826,"pm25",2014-02-14,10.8
-122.20337,37.48293,"pm25",2014-02-14,5.6
-77.40027,37.55652,"pm25",2014-02-14,6.9
-121.78422,37.68753,"pm25",2014-02-14,4.6
-122.16993,37.74307,"pm25",2014-02-14,4
-122.39904,37.76595,"pm25",2014-02-14,3.4
-122.26338,37.79362,"pm25",2014-02-14,5.6
-122.28235,37.81478,"pm25",2014-02-14,2.7
-122.02615,37.93601,"pm25",2014-02-14,3.7
-122.35681,37.9604,"pm25",2014-02-14,8.8
-122.52,37.97231,"pm25",2014-02-14,10.1
-87.57786,38.01325,"pm25",2014-02-14,21.9
-85.89804,38.06091,"pm25",2014-02-14,18.7
-122.23798,38.10251,"pm25",2014-02-14,2.8
-85.65452,38.22876,"pm25",2014-02-14,21.9
-85.81566,38.23319,"pm25",2014-02-14,22.5
-85.74015,38.27768,"pm25",2014-02-14,23
-85.83417,38.30806,"pm25",2014-02-14,19.9
-122.29619,38.31094,"pm25",2014-02-14,5.4
-122.81829,38.40376,"pm25",2014-02-14,2.1
-76.14045,38.58763,"pm25",2014-02-14,8
-75.61269,38.64448,"pm25",2014-02-14,11.3
-90.19865,38.6565,"pm25",2014-02-14,19.2
-121.16446,38.6833,"pm25",2014-02-14,4
-77.10468,38.77335,"pm25",2014-02-14,8.6
-76.95278,38.89722,"pm25",2014-02-14,12
-119.73251,38.89756,"pm25",2014-02-14,3.5
-77.01318,38.92185,"pm25",2014-02-14,12
-121.09959,38.93568,"pm25",2014-02-14,5.8
-75.55518,38.98475,"pm25",2014-02-14,9.5
-122.2818,39.02122,"pm25",2014-02-14,1.2
-76.87833,39.05528,"pm25",2014-02-14,9.3
-108.56117,39.0638,"pm25",2014-02-14,16.8
-77.10694,39.11444,"pm25",2014-02-14,12
-86.50476,39.15938,"pm25",2014-02-14,11
-76.60472,39.29806,"pm25",2014-02-14,16.5
-75.7972,39.3052,"pm25",2014-02-14,9.2
-76.29667,39.41,"pm25",2014-02-14,12.7
-87.4014,39.48615,"pm25",2014-02-14,15.5
-119.80772,39.52508,"pm25",2014-02-14,1.5
-119.78498,39.532,"pm25",2014-02-14,3.6
-119.74676,39.54092,"pm25",2014-02-14,4
-77.72164,39.56558,"pm25",2014-02-14,10.7
-75.61074,39.5778,"pm25",2014-02-14,15.4
-75.86,39.70111,"pm25",2014-02-14,11.5
-105.0153,39.73217,"pm25",2014-02-14,10.9
-75.55806,39.73944,"pm25",2014-02-14,15.6
-104.98762,39.75118,"pm25",2014-02-14,8.8
-86.21463,39.7889,"pm25",2014-02-14,22.5
-86.11447,39.8111,"pm25",2014-02-14,21.45
-75.76824,39.83446,"pm25",2014-02-14,15.6
-77.30968,39.92002,"pm25",2014-02-14,9.4
-75.18692,39.92287,"pm25",2014-02-14,18.7
-75.16521,39.94465,"pm25",2014-02-14,14.5
-75.14222,39.96006,"pm25",2014-02-14,15.6
-85.93955,39.96088,"pm25",2014-02-14,21.4
-76.69944,39.96528,"pm25",2014-02-14,12.6
-75.08083,39.99139,"pm25",2014-02-14,15.3
-75.09778,40.00889,"pm25",2014-02-14,14.7
-76.28333,40.04667,"pm25",2014-02-14,14.3
-82.81552,40.0845,"pm25",2014-02-14,17.4
-108.76139,40.08694,"pm25",2014-02-14,6
-74.88222,40.10722,"pm25",2014-02-14,15.2
-75.30917,40.11222,"pm25",2014-02-14,11.9
-85.65218,40.1257,"pm25",2014-02-14,22.9
-79.90222,40.14667,"pm25",2014-02-14,17
